ID,SITIO,BAIRRO,REGIONAL,MACROZONA,MICROZONA,SCN,STATUS,FINALIDADE,ENDERECO,VIA_SENTIDO,DESCRICAO,DATA_ATIVACAO,DATA_DESATIVACAO,FISCALIZACAO,FAIXAS_VIA,FXSTRAFDIR,FAIXAS_FIS,TEMCONTAGE,INFVELOCID,LONG,LAT
221,FS063,Boa Vista/Castelão,SR 8,,,00256:D,Ativo,Fiscalização,"Av. Alberto Craveiro, 2601 [S-N]",Av. Alberto Craveiro [S-N],Meio de quadra,20130829,,Metrológico,4,3,3,S,S,"-38,521031","-3,802721"
222,FS069,Boa Vista/Castelão,SR 8,,,00256:D,Ativo,Fiscalização,"Av. Alberto Craveiro, 2634 [N-S]",Av. Alberto Craveiro [N-S],Meio de quadra,20130829,,Metrológico,4,4,4,S,S,"-38,521161","-3,802603"
332,FS116,Boa Vista/Castelão,SR 8,,,00256:D,Ativo,Fiscalização,"Av. Alberto Craveiro, 2027 [S-N]",Av. Alberto Craveiro [S-N],Meio de quadra,20141021,,Metrológico,4,4,4,S,S,"-38,51868","-3,798141"
348,FS120,Boa Vista/Castelão,SR 8,,,00256:D,Ativo,Fiscalização,"Av. Alberto Craveiro, 2222 [N-S]",Av. Alberto Craveiro [N-S],Meio de quadra,20150622,,Metrológico,3,4,4,S,S,"-38,518832","-3,797908"
231,1385163,Boa Vista/Castelão,SR 8,,,00256:D,Ativo,Fiscalização,"Av. Alberto Craveiro, 1480 [N-S]",Av. Alberto Craveiro [N-S],Travessia de pedestres,20140728,,Misto,4,4,4,S,S,"-38,517841","-3,793321"
232,1385162,Boa Vista/Castelão,SR 8,,,00256:D,Ativo,Fiscalização,"Av. Alberto Craveiro, 1480 - Oposto [S-N]",Av. Alberto Craveiro [S-N],Travessia de pedestres,20140722,,Misto,4,4,4,S,S,"-38,517638","-3,793362"
88,AT079,Antônio Bezerra,SR 3,,,00151:C,Inativo,Fiscalização,"Rua Cel. Matos Dourado, 350 [N-S]",R. Coronel Matos Dourado [N-S],Meio de quadra,20130522,20170123,Metrológico,4,2,2,S,S,"-38,585246","-3,74195"
214,AT097,Antônio Bezerra,SR 3,,,00151:C,Inativo,Fiscalização,"Rua Cel. Matos Dourado, 350 [N-S]",R. Coronel Matos Dourado [N-S],Meio de quadra,20130522,20190331,Metrológico,4,2,2,S,S,"-38,585192","-3,741946"
190,1385049,Antônio Bezerra,SR 3,,,00151:A,Inativo,Fiscalização,Av. Demétrio Menezes x Av. Sargento Hermínio Sampaio [N-S],Av. Demétrio Menezes [N-S],Cruzamento,20130918,20201211,Não-metrológico,2,2,2,S,N,"-38,584358","-3,733793"
230,1385205,Antônio Bezerra,SR 3,,,00151:A,Ativo,Fiscalização,"Rua Demétrio Menezes, 3303 - Oposto [N-S]",R. Demétrio Menezes [N-S],Travessia de pedestres,20130930,,Misto,2,2,2,S,S,"-38,584473","-3,732816"
177,1385190,Passaré,SR 8,,,00350:F,Ativo,Fiscalização,Av. Presidente Costa e Silva x Av. Presidente Juscelino Kubischek [L-O],Av. Pres. Costa e Silva [L-O],Travessia de pedestres,20130731,,Misto,3,3,3,S,S,"-38,539297","-3,82563"
77,FS005,Passaré,SR 8,,,00350:F,Inativo,Fiscalização,"Av. Presidente Costa e Silva, 5301 [L-O]",Av. Pres. Costa e Silva [L-O],Travessia de pedestres,20130301,20201211,Metrológico,3,2,2,S,S,"-38,533133","-3,828078"
63,FS033,Passaré,SR 8,,,00168:C,Ativo,Fiscalização,"Av. Juscelino Kubitschek, 4500 - Oposto [S-N]",Av. Juscelino Kubitschek [S-N],Travessia de pedestres,20130221,,Metrológico,3,3,3,S,S,"-38,532836","-3,818065"
67,FS086,Passaré,SR 8,,,00168:C,Ativo,Fiscalização,"Av. Juscelino Kubitschek, 4500 [N-S]",Av. Juscelino Kubitschek [N-S],Travessia de pedestres,20130221,,Metrológico,3,3,3,S,S,"-38,532391","-3,817195"
294,1385235,Passaré,SR 8,,,00168:B,Inativo,Fiscalização,"Av. Juscelino Kubitschek, 3700 [N-S]",Av. Juscelino Kubitschek [N-S],Travessia de pedestres,20141208,20201211,Misto,3,3,3,S,S,"-38,530124","-3,814066"
293,1385236,Passaré,SR 8,,,00168:B,Inativo,Fiscalização,"Av. Juscelino Kubitschek, 3700 - Oposto [S-N]",Av. Juscelino Kubitschek [S-N],Travessia de pedestres,20141208,20201211,Misto,3,3,3,S,S,"-38,529993","-3,814175"
597,1385346,Passaré,SR 8,,,00256:D,Inativo,Fiscalização,Av. Dep. Paulino Rocha x Av. Pompílio Gomes [L-O],Av. Deputado Paulino Rocha [L-O],Cruzamento,20161208,20170519,Misto,2,2,2,S,S,"-38,519576","-3,810052"
121,1385129,Joaquim Távora,SR 2,Corredor,Pontes Vieira,00049:B,Inativo,Fiscalização,Av. Pontes Vieira x Av. Visconde do Rio Branco [L-O],Av. Pontes Vieira [L-O],Cruzamento,20130502,20201211,Misto,2,2,2,S,S,"-38,520404","-3,7535"
488,1385279,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00160:K,Ativo,Fiscalização,"Av. Antônio Sales, 49 - Oposto, entre Av. Visconde do Rio Branco e Rua Dona Leopoldina [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150616,,Não-metrológico,3,1,1,S,N,"-38,522906","-3,738964"
484,1385281,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00583:D,Ativo,Fiscalização,"Av. Antônio Sales, entre Rua Henrique Rabelo e Rua Nogueira Acioli [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150901,,Não-metrológico,3,1,1,S,N,"-38,520982","-3,739687"
454,1385282,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00114:H,Ativo,Fiscalização,"Av. Antônio Sales, 230 - Entre Rua Nogueira Acioli e Rua Padre Antonino [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150612,,Não-metrológico,3,1,1,S,N,"-38,519853","-3,740053"
483,1385280,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00583:D,Ativo,Fiscalização,"Av. Antônio Sales, entre Rua Dona Leopoldina e Rua N. S da Piedade [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150901,,Não-metrológico,3,1,1,S,N,"-38,521941","-3,739377"
207,1385194,Joaquim Távora,SR 2,Corredor,Pontes Vieira,00068:F,Ativo,Fiscalização,Av. Pontes Vieira x Rua Capitão Gustavo [L-O],Av. Pontes Vieira [L-O],Cruzamento,20131014,,Misto,2,2,2,S,S,"-38,517025","-3,753098"
122,FS105,Joaquim Távora,SR 2,,,00318:A,Inativo,Fiscalização,"Av. Rui Barbosa, 2727 [N-S]",Av. Rui Barbosa [N-S],Meio de quadra,20131003,20201211,Metrológico,3,2,2,S,S,"-38,512918","-3,746794"
455,1385283,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00114:H,Ativo,Fiscalização,"Av. Antônio Sales, 278 - Entre Rua Gonçalves Lêdo e Rua Pedra Branca [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150612,,Não-metrológico,3,1,1,S,N,"-38,51869","-3,740422"
452,1385284,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00382:D,Ativo,Fiscalização,"Av. Antônio Sales, 414 (entre Rua João Cordeiro e Rua Antônio Augusto) [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150624,,Não-metrológico,3,1,1,S,N,"-38,51768","-3,740739"
453,1385285,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00382:D,Ativo,Fiscalização,"Av. Antônio Sales, 535 (entre Rua Antônio Augusto e Rua Idelfonso Albano) [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150624,,Não-metrológico,3,1,1,S,N,"-38,516653","-3,741056"
441,1385286,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00498:L,Ativo,Fiscalização,"Av. Antônio Sales, 672 [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150611,,Não-metrológico,3,1,1,S,N,"-38,515458","-3,741431"
442,1385287,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00498:L,Ativo,Fiscalização,"Av. Antônio Sales, 770 [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150611,,Não-metrológico,3,1,1,S,N,"-38,514569","-3,741701"
443,1385288,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00051:H,Ativo,Fiscalização,"Av. Antônio Sales, 902 [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150616,,Não-metrológico,3,1,1,S,N,"-38,513511","-3,742046"
444,1385289,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00051:H,Ativo,Fiscalização,"Av. Antônio Sales, 1300 [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20150616,,Não-metrológico,3,1,1,S,N,"-38,512265","-3,742433"
447,1385290,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00101:D,Ativo,Fiscalização,"Av. Antônio Sales, 1418 - Entre Av. Rui Barbosa e Rua Dr. José Lourenço [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20160105,,Não-metrológico,3,1,1,S,N,"-38,511274","-3,742736"
448,1385291,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00052:H,Ativo,Fiscalização,"Av. Antônio Sales, 1522 - Entre Rua Dr. José Lourenço e Av. Barão de Studart [O-L]",Av. Antônio Sales [O-L],Meio de quadra,20160105,,Não-metrológico,3,1,1,S,N,"-38,509885","-3,743173"
49,1385149,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00052:H,Inativo,Fiscalização,Av. Antônio Sales x Av. Barão de Studart [O-L],Av. Antônio Sales [O-L],Cruzamento,20130205,20170123,Misto,3,3,3,S,S,"-38,509467","-3,743262"
50,1385150,Joaquim Távora,SR 2,Corredor,Aldeota Sul,00052:E,Inativo,Fiscalização,Av. Barão de Studart x Av. Antônio Sales [N-S],Av. Barão de Studart [N-S],Cruzamento,20130617,20170123,Misto,2,2,3,S,S,"-38,509382","-3,743206"
188,1385038,Álvaro Weyne,SR 1,,,00056:D,Inativo,Fiscalização,Av. Francisco Sá x Av. Dr. Theberge [O-L],Av. Francisco Sá [O-L],Cruzamento,20130821,20140425,Misto,1,1,1,S,S,"-38,565086","-3,71482"
170,1385040,Álvaro Weyne,SR 1,,,00056:B,Ativo,Fiscalização,Av. Francisco Sá x Av. Pasteur [O-L],Av. Francisco Sá [O-L],Cruzamento,20130425,,Misto,1,1,1,S,S,"-38,560716","-3,716298"
667,1385367,Álvaro Weyne,SR 1,,,00056:A,Ativo,Fiscalização,Av. Presidente Castelo Branco x Av. Pasteur [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20180417,,Misto,3,3,3,S,S,"-38,558964","-3,711235"
620,1385014,Itaperi,SR 8,,,00168:D,Inativo,Fiscalização,Av. Dedé Brasil x Av. Bernardo Manuel [O-L],Av. Dedé Brasil [O-L],Cruzamento,20130416,20140211,Misto,2,2,3,S,S,"-38,548205","-3,787442"
366,1385308,Itaperi,SR 8,,,,Inativo,Fiscalização,Av. Godofredo Maciel x Rua Antônio Bandeira [S-N],Av. Godofredo Maciel [S-N],Cruzamento,20150204,20201211,Misto,3,1,2,S,S,"-38,565811","-3,783394"
75,FS003,Itaperi,SR 8,,,00168:C,Ativo,Fiscalização,"Av. Bernardo Manuel, 8190 [N-S]",Av. Bernardo Manuel [N-S],Meio de quadra,20130314,,Metrológico,3,3,3,S,S,"-38,549173","-3,791091"
274,1385227,Itaperi,SR 8,,,00168:D,Ativo,Fiscalização,"Av. Dr. Silas Munguba, 1700 [O-L]",Av. Dr. Silas Munguba [O-L],Travessia de pedestres,20140210,,Misto,3,3,3,S,S,"-38,551358","-3,78589"
275,1385230,Itaperi,SR 8,,,00168:D,Ativo,Fiscalização,Av. Dr. Silas Munguba x Av. Bernardo Manuel [O-L],Av. Dr. Silas Munguba [O-L],Cruzamento,20140211,,Misto,2,2,2,S,S,"-38,548109","-3,787492"
68,FS088,Itaperi,SR 8,,,00168:B,Ativo,Fiscalização,"Av. Dr. Silas Munguba, 3500 [O-L]",Av. Dr. Silas Munguba [O-L],Meio de quadra,20130220,,Metrológico,2,2,2,S,S,"-38,54191","-3,789853"
622,1385011,Itaperi,SR 8,,,00168:D,Inativo,Fiscalização,"Av. Dedé Brasil, 1700 [O-L]",Av. Dedé Brasil [O-L],Travessia de pedestres,20130917,20140210,Misto,3,3,3,S,S,"-38,551416","-3,785857"
9,FS070,Itaperi,SR 8,,,00168:B,Inativo,Fiscalização,"Av. Dr. Silas Munguba, 4997 - Oposto [O-L]",Av. Dr. Silas Munguba [O-L],Meio de quadra,20130220,20201022,Metrológico,2,2,2,S,S,"-38,531537","-3,797445"
666,FS141,Itaperi,SR 8,,,00168:C,Ativo,Fiscalização,"Av. Bernardo Manuel, 8313 [S-N]",Av. Bernardo Manuel [S-N],Meio de quadra,20190402,,Metrológico,3,3,3,S,S,"-38,549438","-3,792392"
670,1385385,Itaperi,SR 8,,,00168:B,Ativo,Fiscalização,Av. Dr. Silas Munguba x Rua Malmequer [L-O],Av. Dr. Silas Munguba [L-O],Cruzamento,20181129,,Misto,2,2,2,S,S,"-38,538448","-3,790992"
671,1385386,Itaperi,SR 8,,,00168:B,Ativo,Fiscalização,Av. Dr. Silas Munguba X Rua Malmequer [O-L],Av. Dr. Silas Munguba [O-L],Cruzamento,20181129,,Misto,2,2,2,S,S,"-38,538687","-3,790984"
684,99885009,Itaperi,SR 8,,,00168:B,Inativo,Teste,Av. Dr. Silas Munguba x Rua Prof. Stella Cochrane [S-N],Av. Dr. Silas Munguba [S-N],Cruzamento,,20181010,Não-metrológico,2,2,2,N,N,"-38,534989","-3,793118"
684,99885009,Itaperi,SR 8,,,00168:B,Inativo,Teste,Av. Dr. Silas Munguba x Rua Prof. Stella Cochrane [S-N],Av. Dr. Silas Munguba [S-N],Cruzamento,,20181010,Não-metrológico,2,2,2,N,N,"-38,534989","-3,793118"
685,99885010,Itaperi,SR 8,,,00168:B,Inativo,Teste,Av. Dr. Silas Munguba x Rua Prof. Stella Cochrane [N-S],Av. Dr. Silas Munguba [N-S],Cruzamento,,20181010,Não-metrológico,2,2,2,N,N,"-38,535118","-3,79306"
685,99885010,Itaperi,SR 8,,,00168:B,Inativo,Teste,Av. Dr. Silas Munguba x Rua Prof. Stella Cochrane [N-S],Av. Dr. Silas Munguba [N-S],Cruzamento,,20181010,Não-metrológico,2,2,2,N,N,"-38,535118","-3,79306"
755,FS142,Itaperi,SR 8,,,00168:B,Ativo,Fiscalização,"Av. Dr. Silas Munguba, 4820 [O-L]",Av. Dr. Silas Munguba [O-L],Meio de quadra,20201027,,Metrológico,2,2,2,S,S,"-38,532926","-3,795249"
756,AT239,Itaperi,SR 8,,,00168:B,Ativo,Fiscalização,"Av. Dr. Silas Munguba, 4820 - Oposto [L-O]",Av. Dr. Silas Munguba [L-O],Meio de quadra,20200812,,Metrológico,2,2,2,S,S,"-38,532628","-3,795444"
212,1385214,Jacarecanga,SR 1,,,00042:A,Inativo,Fiscalização,"Av. Francisco Sá, 2420 [L-O]",Av. Francisco Sá [L-O],Travessia de pedestres,20130821,20131203,Misto,2,2,2,S,S,"-38,547647","-3,720583"
513,1385806,Jacarecanga,SR 1,,,00042:D,Inativo,Coleta de Dados,"Av. Sargento Hermínio Sampaio, próximo à Av. José Jatahy [L-O]",Av. Sarg. Hermínio Sampaio [L-O],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,546834","-3,724602"
216,AT909,Jacarecanga,SR 1,,,00042:A,Ativo,Fiscalização,"Av. Francisco Sá, 2455 [O-L]",Av. Francisco Sá [O-L],Meio de quadra,20130925,,Não-metrológico,1,1,1,S,N,"-38,547137","-3,720801"
179,AT095,Jacarecanga,SR 1,,,00042:A,Ativo,Fiscalização,"Av. Presidente Castelo Branco, S.N. (Em frente à Escola de Aprendizes de Marinheiros) [O-L]",Av. Pres. Castelo Branco [O-L],Meio de quadra,20130423,,Metrológico,4,2,2,S,S,"-38,544828","-3,715092"
89,AT007,Jacarecanga,SR 1,,,00042:A,Ativo,Fiscalização,"Av. Presidente Castelo Branco, S.N. (Em frente à Escola de Aprendizes de Marinheiros) [O-L]",Av. Pres. Castelo Branco [O-L],Meio de quadra,20130424,,Metrológico,4,2,2,S,S,"-38,544827","-3,715037"
192,1385053,São Gerardo,SR 3,,,00630:F,Ativo,Fiscalização,"Av. Bezerra de Menezes, 1820 [L-O]",Av. Bezerra de Menezes [L-O],Travessia de pedestres,20130729,,Misto,4,4,4,S,S,"-38,561007","-3,734844"
656,1385376,São Gerardo,SR 3,,,00091:B,Ativo,Fiscalização,Av. Bezerra de Menezes x Rua Padre Anchieta [L-O],Av. Bezerra de Menezes [L-O],Cruzamento,20180703,,Misto,4,4,4,S,S,"-38,55212","-3,732977"
657,1385377,São Gerardo,SR 3,,,00091:D,Ativo,Fiscalização,Av. Bezerra de Menezes x Rua Padre Anchieta [O-L],Av. Bezerra de Menezes [O-L],Cruzamento,20180703,,Misto,4,4,4,S,S,"-38,552377","-3,733216"
147,1385119,Jardim Guanabara,SR 1,,,00151:A,Inativo,Fiscalização,Av. Cel. Carvalho x Av. Major Assis [N-S],Av. Coronel Carvalho [N-S],Cruzamento,20130528,20201211,Misto,2,2,2,S,S,"-38,58634","-3,72368"
169,1385039,Carlito Pamplona,SR 1,,,00056:B,Ativo,Fiscalização,Av. Francisco Sá x Av. Pasteur [L-O],Av. Francisco Sá [L-O],Cruzamento,20130425,,Misto,1,1,1,S,S,"-38,560483","-3,716327"
70,1385035,Carlito Pamplona,SR 1,,,00056:B,Inativo,Fiscalização,"Av. Francisco Sá, 3783-A [O-L]",Av. Francisco Sá [O-L],Travessia de pedestres,20130312,20190923,Misto,1,1,1,S,S,"-38,558757","-3,716957"
69,1385036,Carlito Pamplona,SR 1,,,00056:B,Inativo,Fiscalização,"Av. Francisco Sá, 3780-A [L-O]",Av. Francisco Sá [L-O],Travessia de pedestres,20130312,20190923,Misto,1,1,1,S,S,"-38,558746","-3,716919"
676,1385382,Carlito Pamplona,SR 1,,,00056:B,Ativo,Fiscalização,"Av. Francisco Sá, 3572 [L-O]",Av. Francisco Sá [L-O],Travessia de pedestres,20181211,,Misto,1,1,1,S,S,"-38,556741","-3,717587"
677,1385387,Carlito Pamplona,SR 1,,,00056:B,Ativo,Fiscalização,"Av. Francisco Sá, 3572 - Oposto [O-L]",Av. Francisco Sá [O-L],Travessia de pedestres,20181211,,Misto,1,1,1,S,S,"-38,556757","-3,717636"
514,1385807,Monte Castelo,SR 3,,,00042:D,Inativo,Coleta de Dados,"Av. Sargento Hermínio Sampaio, próximo à Av. José Jatahy [O-L]",Av. Sarg. Hermínio Sampaio [O-L],Meio de quadra,,20170123,Não-metrológico,2,2,2,S,N,"-38,546841","-3,724735"
56,1385075,Cristo Redentor,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Presidente Castelo Branco, 4244 - Oposto [O-L]",Av. Pres. Castelo Branco [O-L],Travessia de pedestres,20130307,20171101,Misto,3,3,3,S,S,"-38,569663","-3,708012"
55,1385074,Cristo Redentor,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Presidente Castelo Branco, 4244 [L-O]",Av. Pres. Castelo Branco [L-O],Travessia de pedestres,20130307,20190612,Misto,3,3,3,S,S,"-38,569601","-3,707902"
32,1385058,Cristo Redentor,SR 1,,,00056:A,Inativo,Fiscalização,Av. Presidente Castelo Branco x Av. Dr. Theberge [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20130311,20160207,Misto,3,3,3,S,S,"-38,563666","-3,710002"
33,1385059,Cristo Redentor,SR 1,,,00056:A,Inativo,Fiscalização,Av. Presidente Castelo Branco x Av. Dr. Theberge [L-O],Av. Pres. Castelo Branco [L-O],Cruzamento,20130311,20160207,Misto,3,3,4,S,S,"-38,563184","-3,709925"
53,1385041,Cristo Redentor,SR 1,,,00056:A,Inativo,Fiscalização,Av. Presidente Castelo Branco x Av. Pasteur [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20130306,20171101,Misto,3,3,3,S,S,"-38,559045","-3,711199"
650,1385364,Cristo Redentor,SR 1,,,00056:D,Ativo,Fiscalização,Av. Francisco Sá x Rua Francisco Calaça [L-O],Av. Francisco Sá [L-O],Cruzamento,20180207,,Misto,1,1,1,S,S,"-38,572195","-3,712332"
654,1385368,Cristo Redentor,SR 1,,,00056:D,Ativo,Fiscalização,Av. Presidente Castelo Branco x Rua Alves de Lima [L-O],Av. Pres. Castelo Branco [L-O],Cruzamento,20180404,,Misto,3,3,3,S,S,"-38,568513","-3,708303"
655,1385369,Cristo Redentor,SR 1,,,00056:D,Ativo,Fiscalização,Av. Presidente Castelo Branco x Rua Alves de Lima [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20180404,,Misto,3,3,3,S,S,"-38,568722","-3,708389"
716,1385419,Cristo Redentor,SR 1,,,00056:A,Ativo,Fiscalização,Av. Presidente Castelo Branco x Av. Dr. Theberge [L-O],Av. Pres. Castelo Branco [L-O],Cruzamento,20190930,,Misto,3,3,3,S,S,"-38,563283","-3,709892"
715,1385418,Cristo Redentor,SR 1,,,00056:A,Ativo,Fiscalização,Av. Presidente Castelo Branco x Av. Dr. Theberge [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20190930,,Misto,3,3,3,S,S,"-38,563578","-3,710031"
146,1385118,Jardim Iracema,SR 1,,,00151:A,Inativo,Fiscalização,Av. Cel. Carvalho x Av. Major Assis [S-N],Av. Coronel Carvalho [S-N],Cruzamento,20130528,20201211,Misto,2,2,2,S,S,"-38,586189","-3,723891"
193,1385072,Jardim Iracema,SR 1,,,00151:A,Inativo,Fiscalização,Av. Cel. Carvalho x Av. Conselheiro Lafayete [S-N],Av. Coronel Carvalho [S-N],Cruzamento,20130902,20201211,Misto,2,2,2,S,S,"-38,587825","-3,717609"
424,1385313,Barra do Ceará,SR 1,,,00151:A,Inativo,Fiscalização,Av. Cel. Carvalho x Rua Desembargador Hermes Parahyba [S-N],Av. Coronel Carvalho [S-N],Cruzamento,20160329,20201211,Misto,2,2,2,S,S,"-38,588719","-3,713993"
166,AT061,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Cel. Carvalho, 163 [S-N]",Av. Coronel Carvalho [S-N],Meio de quadra,20130312,20200923,Metrológico,2,2,2,S,S,"-38,59141","-3,703795"
168,1385034,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,Av. Presidente Castelo Branco x Rua Sen. Robert Kennedy [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20130417,20170511,Misto,3,3,4,S,S,"-38,579171","-3,704055"
119,1385033,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,Av. Presidente Castelo Branco x Rua Sen. Robert Kennedy [L-O],Av. Pres. Castelo Branco [L-O],Cruzamento,20130417,20170511,Misto,3,3,3,S,S,"-38,578873","-3,704057"
71,1385017,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Francisco Sá, 5426 [L-O]",Av. Francisco Sá [L-O],Travessia de pedestres,20130312,20180306,Misto,1,1,1,S,S,"-38,572683","-3,712145"
100,1385051,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Presidente Castelo Branco, 4707 [O-L]",Av. Pres. Castelo Branco [O-L],Travessia de pedestres,20130321,20171101,Misto,3,3,3,S,S,"-38,57442","-3,706185"
99,1385050,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Presidente Castelo Branco, 4750 [L-O]",Av. Pres. Castelo Branco [L-O],Travessia de pedestres,20130321,20171101,Misto,3,3,3,S,S,"-38,574229","-3,706097"
12,AT068,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Presidente Castelo Branco, entre Rua Pery e Rua Cecy, [O-L]",Av. Pres. Castelo Branco [O-L],Travessia de pedestres,20130528,20170123,Metrológico,3,2,2,S,S,"-38,586042","-3,700809"
13,AT067,Barra do Ceará,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Presidente Castelo Branco, entre Rua Pery e Rua Cecy, [L-O]",Av. Pres. Castelo Branco [L-O],Travessia de pedestres,20130528,20180210,Metrológico,3,2,2,S,S,"-38,585624","-3,700904"
652,AT235,Barra do Ceará,SR 1,,,00056:D,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 5673 - Oposto [L-O]",Av. Pres. Castelo Branco [L-O],Meio de quadra,20180215,,Metrológico,3,3,3,S,S,"-38,581439","-3,70286"
653,AT236,Barra do Ceará,SR 1,,,00056:D,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 5817 [O-L]",Av. Pres. Castelo Branco [O-L],Meio de quadra,20180215,,Metrológico,3,3,3,S,S,"-38,582784","-3,702366"
660,1385374,Barra do Ceará,SR 1,,,00056:D,Ativo,Fiscalização,"Av. Presidente Castelo Branco, entre Rua Peri e Rua Ceci [L-O]",Av. Pres. Castelo Branco [L-O],Travessia de pedestres,20180409,,Misto,3,3,3,S,S,"-38,585875","-3,700807"
661,1385375,Barra do Ceará,SR 1,,,00056:D,Ativo,Fiscalização,"Av. Presidente Castelo Branco, entre Rua Peri e Rua Ceci [O-L]",Av. Pres. Castelo Branco [O-L],Travessia de pedestres,20180409,,Misto,3,3,3,S,S,"-38,585925","-3,700892"
664,1385371,Barra do Ceará,SR 1,,,00056:D,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 4763 [O-L]",Av. Pres. Castelo Branco [O-L],Travessia de pedestres,20180405,,Misto,3,3,3,S,S,"-38,574349","-3,706213"
665,1385370,Barra do Ceará,SR 1,,,00056:D,Ativo,Fiscalização,"Av. Presidente Castelo Branco, 4714 [L-O]",Av. Pres. Castelo Branco [L-O],Travessia de pedestres,20180405,,Misto,3,3,3,S,S,"-38,574294","-3,706073"
54,1385042,Pirambu,SR 1,,,00056:A,Ativo,Fiscalização,Av. Presidente Castelo Branco x Av. Pasteur [L-O],Av. Pres. Castelo Branco [L-O],Cruzamento,20130306,,Misto,2,2,2,S,S,"-38,558674","-3,711175"
72,1385016,Floresta,SR 1,,,00056:D,Inativo,Fiscalização,"Av. Francisco Sá, 5445 [O-L]",Av. Francisco Sá [O-L],Travessia de pedestres,20130312,20180306,Misto,1,1,1,S,S,"-38,572696","-3,712192"
651,1385365,Floresta,SR 1,,,00056:D,Ativo,Fiscalização,Av. Francisco Sá x Rua Francisco Calaça [O-L],Av. Francisco Sá [O-L],Cruzamento,20180207,,Misto,1,1,1,S,S,"-38,572353","-3,712323"
210,1385202,Jardim América,SR 4,,,00627:B,Inativo,Fiscalização,Rua Jorge Dummar x Av. Eduardo Girão [S-N],R. Jorge Dummar [S-N],Cruzamento,20130801,20201211,Misto,2,2,2,S,S,"-38,538705","-3,749729"
434,1385319,Jardim América,SR 4,,,00627:B,Inativo,Fiscalização,Av. Eduardo Girão x Av. dos Expedicionários [O-L],Av. Eduardo Girão [O-L],Cruzamento,20160503,20201211,Misto,2,1,2,S,S,"-38,536933","-3,750621"
636,FS025,Meireles,SR 2,,,00071:B,Inativo,Fiscalização,"Av. Beira Mar, 2800 [O-L]",Av. Beira Mar [O-L],Travessia de pedestres,20130228,20160413,Metrológico,2,2,2,S,S,"-38,49519","-3,726078"
637,1385147,Meireles,SR 2,,,00130:F,Inativo,Fiscalização,Av. Dom Luís x Av. Senador Virgílio Távora [L-O],Av. Dom Luís [L-O],Cruzamento,20130326,20140424,Misto,2,2,3,S,S,"-38,492356","-3,734869"
634,1385221,Meireles,SR 2,,,00153:H,Inativo,Fiscalização,Av. Hist. Raimundo Girão x Rua Ildefonso Albano [O-L],Av. Hist. Raimundo Girão [O-L],Cruzamento,20140603,20151110,Misto,2,2,2,S,S,"-38,509918","-3,721468"
